STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18810801,236,-9999,387,0,328,111,265,158,212
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18810901,56,-9999,233,0,339,78,250,153,201
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18811001,221,-9999,975,0,250,-28,145,51,98
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18811101,312,-9999,832,180,172,-111,66,-11,28
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18811201,191,-9999,634,110,111,-111,44,-25,10
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18820101,198,-9999,511,199,89,-272,-10,-91,-51
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18820201,152,-9999,437,139,100,-122,30,-49,-10
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18820301,142,-9999,542,146,133,-94,34,-37,-1
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18820401,140,-9999,263,6,183,-56,91,1,46
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18820501,213,-9999,913,0,217,-11,141,48,95
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18820601,345,-9999,672,0,294,28,215,111,163
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18820701,53,-9999,272,0,322,106,249,138,194
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18820801,234,-9999,640,0,306,83,244,151,198
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18820901,284,-9999,530,0,311,61,211,117,164
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18821001,170,-9999,293,0,233,-22,159,59,109
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18821101,127,-9999,547,194,178,-139,53,-14,20
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18821201,124,-9999,710,401,44,-156,-7,-67,-37
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18830101,152,-9999,624,586,50,-222,-38,-126,-82
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18830201,292,-9999,724,467,67,-239,-26,-115,-70
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18830301,216,-9999,601,589,78,-211,-5,-112,-58
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18830401,234,-9999,646,116,183,-111,82,-13,34
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18830501,201,-9999,1092,0,228,-6,146,46,96
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18830601,371,-9999,1266,0,261,39,218,115,166
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18830701,348,-9999,1417,0,283,78,237,133,185
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18830801,254,-9999,466,0,283,78,228,123,176
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18830901,208,-9999,604,0,239,6,175,75,125
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18831001,79,-9999,247,0,217,-28,112,31,72
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18831101,185,-9999,627,97,156,-106,69,-13,28
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18831201,89,-9999,374,283,94,-200,5,-75,-35
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18840101,282,-9999,840,799,44,-250,-49,-135,-92
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18840201,94,-9999,713,419,61,-217,-7,-90,-48
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18840301,130,-9999,647,272,94,-217,18,-64,-23
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18840401,135,-9999,244,68,200,-39,92,7,49
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18840501,127,-9999,581,3,244,-22,156,55,105
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18840601,213,-9999,561,0,289,61,244,119,182
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18840701,168,-9999,539,0,300,72,232,124,178
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18840801,142,-9999,541,0,322,67,244,127,185
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18840901,163,-9999,813,0,294,17,220,109,164
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18841001,99,-9999,380,20,278,-44,138,43,91
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18841101,196,-9999,589,133,122,-117,47,-26,10
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18841201,279,-9999,830,329,106,-250,-2,-74,-38
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18850101,152,-9999,710,477,67,-267,-43,-122,-82
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18850201,124,-9999,463,392,28,-261,-60,-177,-119
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18850301,64,-9999,311,257,61,-222,-32,-131,-81
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18850401,318,-9999,775,218,194,-78,76,-18,29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18850501,163,-9999,574,13,233,-22,159,60,110
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18850601,384,-9999,1066,0,261,56,216,95,155
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18850701,165,-9999,537,0,317,72,254,144,199
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18850801,356,-9999,999,0,283,61,217,129,173
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18850901,432,-9999,923,0,283,33,194,82,138
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18851001,490,-9999,971,20,211,-50,116,36,76
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18851101,203,-9999,546,59,167,-61,67,3,35
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18851201,193,-9999,505,231,67,-206,9,-60,-26
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18860101,343,-9999,1403,741,83,-256,-34,-114,-74
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18860201,307,-9999,783,255,56,-306,-34,-121,-77
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18860301,234,-9999,765,153,122,-217,20,-44,-12
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18860401,218,-9999,751,181,239,-67,121,23,72
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18860501,262,-9999,622,0,261,17,169,64,116
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18860601,201,-9999,488,0,272,50,217,106,162
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18860701,208,-9999,628,0,322,89,248,132,190
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18860801,234,-9999,670,0,311,78,238,135,186
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18860901,206,-9999,975,0,289,44,199,99,149
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18861001,272,-9999,665,0,217,-33,136,45,90
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18861101,328,-9999,673,122,167,-94,55,-17,19
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18861201,178,-9999,513,422,67,-178,-24,-100,-62
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18870101,203,-9999,815,625,67,-272,-29,-131,-80
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18870201,191,-9999,1089,548,72,-222,-14,-105,-59
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18870301,114,-9999,384,230,72,-156,-1,-80,-41
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18870401,196,-9999,412,3,217,-67,91,-8,41
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18870501,81,-9999,206,0,256,39,205,88,146
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18870601,216,-9999,675,0,322,83,227,122,175
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18870701,64,-9999,168,0,361,139,286,172,229
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18870801,277,-9999,507,0,322,72,244,135,190
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18870901,99,-9999,307,0,261,17,188,85,136
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18871001,119,-9999,413,3,189,-72,111,19,65
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18871101,140,-9999,715,195,144,-144,51,-20,16
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18871201,196,-9999,868,379,83,-178,6,-52,-23
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18880101,114,-9999,491,316,50,-244,-52,-139,-96
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18880201,224,-9999,429,169,61,-267,-17,-102,-59
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18880301,124,-9999,714,227,89,-183,-14,-94,-54
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18880401,241,-9999,352,3,244,-61,86,-6,40
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18880501,56,-9999,220,3,233,6,153,58,105
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18880601,561,-9999,1013,0,333,50,242,119,180
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18880701,61,-9999,220,0,311,83,248,132,190
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18880801,208,-9999,740,0,294,83,245,136,191
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18880901,605,-9999,840,0,256,0,187,86,137
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18881001,183,-9999,683,8,167,-22,100,25,63
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18881101,234,-9999,790,99,167,-100,66,-4,31
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18881201,89,-9999,211,59,83,-178,21,-50,-15
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18890101,185,-9999,883,537,83,-183,10,-59,-24
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18890201,152,-9999,604,531,44,-239,-33,-133,-83
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18890301,152,-9999,252,252,128,-106,40,-31,5
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18890401,132,-9999,405,49,194,-33,109,17,63
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18890501,241,-9999,805,0,272,-6,174,70,122
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18890601,147,-9999,905,0,256,67,203,111,157
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18890701,279,-9999,830,0,317,89,257,155,206
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18890801,71,-9999,109,0,289,78,239,134,187
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18890901,102,-9999,529,0,278,17,201,112,156
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18891001,140,-9999,481,5,167,-50,99,20,60
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18891101,356,-9999,906,216,139,-83,66,7,37
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18891201,320,-9999,1246,99,133,-161,48,-24,12
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18900101,191,-9999,855,160,122,-144,27,-54,-14
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18900201,152,-9999,886,395,122,-161,21,-68,-24
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18900301,191,-9999,378,249,122,-194,15,-62,-23
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18900401,107,-9999,541,3,200,-44,109,5,57
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18900501,122,-9999,668,0,250,-22,150,51,100
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18900601,457,-9999,1242,0,306,56,238,136,187
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18900701,290,-9999,1048,0,294,83,251,144,198
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18900801,302,-9999,768,0,317,78,228,133,181
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18900901,295,-9999,472,0,261,17,192,92,142
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18901001,521,-9999,1259,0,211,-17,126,58,92
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18901101,384,-9999,917,50,150,-89,65,-9,28
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18901201,279,-9999,496,488,50,-183,-11,-95,-53
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18910101,249,-9999,798,310,56,-189,-11,-86,-48
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18910201,188,-9999,676,251,94,-167,15,-63,-24
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18910301,175,-9999,771,450,111,-150,16,-53,-19
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18910401,221,-9999,589,3,256,-61,112,15,63
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18910501,41,-9999,136,8,256,-11,167,49,108
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18910601,325,-9999,775,0,333,61,237,124,180
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18910701,170,-9999,552,0,289,72,231,126,179
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18910801,620,-9999,1231,0,322,78,239,139,189
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18910901,124,-9999,434,0,311,56,226,119,172
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18911001,157,-9999,434,0,272,-56,134,39,87
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18911101,213,-9999,906,92,144,-133,61,-10,25
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18911201,180,-9999,733,106,94,-161,44,-28,8
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18920101,89,-9999,395,344,78,-233,-25,-115,-70
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18920201,188,-9999,578,421,39,-211,-6,-81,-43
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18920301,66,-9999,198,63,67,-150,12,-57,-23
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18920401,112,-9999,320,8,222,-67,103,2,52
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18920501,180,-9999,886,0,239,17,150,68,109
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18920601,615,-9999,1478,0,300,89,234,137,186
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18920701,221,-9999,638,0,344,67,260,142,201
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18920801,269,-9999,1017,0,333,100,247,148,198
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18920901,462,-9999,792,0,267,56,207,105,156
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18921001,122,-9999,349,0,228,-11,132,42,87
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18921101,150,-9999,557,162,111,-100,46,-12,17
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18921201,71,-9999,316,83,56,-222,-6,-66,-36
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18930101,163,-9999,757,622,44,-278,-57,-143,-100
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18930201,203,-9999,923,732,44,-211,-25,-126,-75
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18930301,173,-9999,518,107,161,-133,22,-56,-17
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18930401,462,-9999,1249,161,206,-56,86,1,43
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18930501,592,-9999,982,0,228,33,161,60,111
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18930601,142,-9999,465,0,328,94,249,136,193
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18930701,132,-9999,578,0,339,72,262,142,202
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18930801,358,-9999,1462,0,317,94,248,137,193
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18930901,69,-9999,321,0,261,22,191,91,141
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18931001,320,-9999,916,0,200,-28,136,48,92
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18931101,239,-9999,760,77,144,-61,62,-4,29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18931201,310,-9999,1173,478,111,-206,1,-94,-47
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18940101,119,-9999,424,180,83,-122,14,-56,-21
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18940201,229,-9999,573,414,61,-233,-22,-108,-65
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18940301,135,-9999,341,26,172,-100,62,-21,20
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18940401,168,-9999,340,180,206,-78,119,20,69
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18940501,686,-9999,2386,0,244,17,163,63,113
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18940601,86,-9999,278,0,328,33,247,138,192
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18940701,183,-9999,409,0,322,83,264,148,206
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18940801,81,-9999,97,0,294,78,242,130,186
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18940901,429,-9999,1390,0,289,39,220,121,170
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18941001,208,-9999,602,0,194,6,140,63,101
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18941101,41,-9999,158,108,128,-122,48,-25,11
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18941201,163,-9999,541,57,94,-206,28,-36,-4
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18950101,267,-9999,1182,910,56,-183,-22,-100,-61
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18950201,30,-9999,104,104,67,-294,-44,-129,-87
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18950301,61,-9999,239,140,100,-189,3,-90,-44
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18950401,94,-9999,385,15,206,-44,107,19,63
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18950501,206,-9999,588,0,339,-22,191,70,130
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18950601,46,-9999,191,0,339,78,261,137,199
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18950701,165,-9999,639,0,322,94,246,135,191
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18950801,201,-9999,770,0,289,61,242,134,188
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18950901,188,-9999,624,0,339,22,216,103,159
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18951001,61,-9999,267,45,189,-50,105,17,61
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18951101,320,-9999,1084,53,150,-106,63,-8,28
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18951201,241,-9999,1073,132,122,-172,22,-49,-13
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18960101,432,-9999,999,526,28,-239,-23,-92,-58
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18960201,201,-9999,1005,753,72,-272,-14,-97,-55
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18960301,188,-9999,637,290,117,-150,-5,-90,-48
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18960401,58,-9999,197,8,256,-72,126,34,80
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18960501,213,-9999,622,0,317,33,213,101,157
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18960601,99,-9999,281,0,294,61,237,125,181
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18960701,119,-9999,557,0,322,89,260,154,207
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18960801,81,-9999,289,0,311,56,256,139,198
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18960901,307,-9999,1296,0,294,-17,188,93,141
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18961001,104,-9999,552,48,183,-11,110,34,72
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18961101,183,-9999,753,87,172,-78,82,4,43
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18961201,81,-9999,241,153,89,-167,9,-57,-24
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18970101,76,-9999,491,284,100,-217,-12,-89,-51
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18970201,366,-9999,596,197,61,-167,-8,-73,-40
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18970301,107,-9999,756,163,111,-161,38,-40,-1
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18970401,183,-9999,546,104,206,-61,110,16,63
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18970501,152,-9999,768,0,228,17,164,68,116
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18970601,328,-9999,751,0,283,39,220,107,163
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18970701,986,-9999,1334,0,339,122,275,175,225
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18970801,239,-9999,575,0,278,72,240,131,186
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18970901,51,-9999,103,0,333,11,222,105,163
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18971001,132,-9999,369,0,289,-17,155,55,105
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18971101,330,-9999,1064,122,156,-67,72,1,36
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18971201,272,-9999,932,339,122,-206,15,-59,-22
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18980101,193,-9999,931,316,72,-256,1,-77,-38
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18980201,269,-9999,776,621,78,-211,-5,-79,-42
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18980301,119,-9999,613,0,161,-128,71,-16,28
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18980401,236,-9999,432,13,194,-89,111,19,65
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18980501,272,-9999,589,0,233,33,180,84,132
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18980601,330,-9999,495,0,317,78,239,137,188
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18980701,64,-9999,178,0,339,67,275,159,217
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18980801,114,-9999,274,0,339,89,270,157,213
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18980901,193,-9999,709,0,350,44,228,128,178
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18981001,264,-9999,1467,0,272,-22,140,65,103
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18981101,328,-9999,767,396,139,-122,57,-18,20
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18981201,254,-9999,649,468,72,-206,5,-67,-31
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18990101,338,-9999,730,128,111,-222,-7,-92,-50
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18990201,170,-9999,440,141,89,-250,-30,-112,-71
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18990301,241,-9999,1088,377,144,-156,18,-59,-21
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18990401,185,-9999,412,47,256,-61,120,23,71
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18990501,160,-9999,836,0,267,6,182,78,130
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18990601,48,-9999,171,0,311,67,249,122,185
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18990701,89,-9999,260,0,306,100,266,143,204
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18990801,66,-9999,69,0,333,78,275,146,210
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18990901,447,-9999,1311,0,294,0,192,88,140
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18991001,257,-9999,1158,0,239,-28,153,55,104
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18991101,117,-9999,261,18,167,-61,82,12,47
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18991201,305,-9999,645,101,117,-211,16,-52,-18
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19000101,152,-9999,493,373,83,-178,8,-76,-34
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19000201,295,-9999,1323,779,94,-233,-24,-110,-67
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19000301,366,-9999,876,464,67,-194,-2,-93,-48
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19000401,130,-9999,466,0,211,-61,124,26,75
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19000501,168,-9999,254,0,306,-6,192,66,129
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19000601,310,-9999,617,0,317,67,244,124,184
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19000701,183,-9999,697,0,350,89,268,144,206
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19000801,267,-9999,698,0,367,106,281,169,225
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19000901,163,-9999,366,0,333,67,235,125,180
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19001001,221,-9999,542,0,289,-33,189,80,134
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19001101,211,-9999,995,221,189,-100,70,3,37
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19001201,102,-9999,215,59,94,-189,19,-53,-17
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19010101,168,-9999,629,430,72,-239,-5,-88,-46
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19010201,152,-9999,366,366,11,-189,-42,-128,-85
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19010301,102,-9999,700,347,72,-178,26,-50,-12
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19010401,353,-9999,1009,224,233,-11,126,34,80
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19010501,267,-9999,889,0,256,6,172,77,124
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19010601,272,-9999,527,0,356,50,241,129,185
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19010701,239,-9999,859,0,344,117,285,172,228
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19010801,556,-9999,985,0,311,100,259,155,207
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19010901,257,-9999,777,0,311,22,221,111,166
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19011001,36,-9999,149,0,228,-22,150,37,93
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19011101,145,-9999,419,81,161,-94,48,-20,14
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19011201,315,-9999,918,351,139,-178,6,-65,-30
